experience_coding,python_user,r_user,sql_user,most_used,compensation,position
0.41,True,False,True,Scikit-learn,761,Beginner
23.6,True,False,True,Scikit-learn,60389,Expert
4.7,True,True,False,Keras,433,Beginner
2.6,True,True,False,Scikit-learn,20662,Beginner
3.2,True,False,True,TensorFlow,2985,Beginner
2.6,True,True,False,Scikit-learn,56257,Beginner
2.5,True,False,True,,66963,Beginner
2.2,True,True,True,TensorFlow,1604,Beginner
3.6,True,False,False,,50426,Beginner
2.1,True,False,False,Keras,3174,Beginner
2.2,True,True,True,TensorFlow,73584,Beginner
2.1,True,True,False,,63915,Beginner
3.7,True,True,False,Scikit-learn,320,Beginner
1.5,True,False,False,PyTorch,637,Beginner
0.82,False,True,False,,288,Beginner
4.0,True,False,True,Scikit-learn,9128,Beginner
2.9,True,False,True,Scikit-learn,80274,Beginner
0.27,True,True,False,Scikit-learn,3,Beginner
0.79,False,True,False,,56774,Beginner
25.4,False,False,False,,14686,Expert
3.2,True,False,True,,416,Beginner
2.0,True,False,False,Scikit-learn,862,Beginner
3.9,True,False,False,,304,Beginner
9.6,True,False,False,Keras,10064,Junior
27.8,True,False,False,,64271,Expert
19.4,True,True,True,Scikit-learn,62494,Senior
0.3,True,False,False,,64945,Beginner
2.8,True,True,False,Scikit-learn,53963,Beginner
3.0,True,False,False,Scikit-learn,50777,Beginner
3.6,True,False,True,TensorFlow,2717,Beginner
1.8,True,False,False,,70430,Beginner
6.4,False,False,False,,24422,Junior
15.0,False,False,False,,70198,Intermediate
24.5,True,True,True,,84570,Expert
10.2,True,False,True,TensorFlow,61010,Junior
4.8,True,True,True,Scikit-learn,52624,Beginner
0.31,True,False,False,Scikit-learn,73451,Beginner
10.5,True,False,False,Scikit-learn,15367,Junior
9.5,True,False,False,PyTorch,2613,Junior
1.9,True,True,False,Scikit-learn,1190,Beginner
0.56,True,False,True,,56845,Beginner
2.1,True,False,False,,51040,Beginner
1.3,True,False,False,TensorFlow,69198,Beginner
1.5,True,False,False,,50436,Beginner
0.75,True,True,True,Scikit-learn,39052,Beginner
24.7,True,True,False,TensorFlow,99604,Expert
2.0,False,False,False,,25649,Beginner
4.1,True,False,True,,1160,Beginner
6.4,True,False,False,Keras,54691,Junior
4.4,True,False,False,Scikit-learn,52483,Beginner
3.0,True,False,False,TensorFlow,72387,Beginner
2.0,True,False,False,,4104,Beginner
1.7,True,True,False,,294,Beginner
1.4,True,True,False,Scikit-learn,26889,Beginner
11.6,False,False,False,,67221,Intermediate
0.0,False,False,False,,121959,Beginner
0.74,True,False,False,,58987,Beginner
0.95,True,False,True,,74961,Beginner
5.6,True,False,False,Scikit-learn,14757,Beginner
4.9,True,True,True,Scikit-learn,115454,Beginner
8.9,True,False,False,,65032,Junior
1.6,False,False,False,,58143,Beginner
0.5,True,True,True,PyTorch,66960,Beginner
1.5,True,False,True,Scikit-learn,54606,Beginner
4.9,True,True,False,,1419847,Beginner
0.55,True,False,True,Scikit-learn,20915,Beginner
1.5,False,False,False,,6740,Beginner
0.8,False,False,True,,39691,Beginner
0.0,False,False,False,,174,Beginner
0.65,True,False,False,,58776,Beginner
1.0,False,False,True,TensorFlow,6839,Beginner
2.5,True,False,False,Scikit-learn,62918,Beginner
2.2,True,True,True,TensorFlow,4453,Beginner
0.51,True,False,False,,61454,Beginner
0.38,True,False,False,,931,Beginner
18.1,True,False,True,,65718,Senior
1.8,True,False,True,Scikit-learn,70031,Beginner
0.37,False,False,False,Scikit-learn,6951,Beginner
1.4,True,False,True,Keras,93,Beginner
0.79,True,False,True,Scikit-learn,59376,Beginner
7.5,True,True,False,Scikit-learn,122763,Junior
0.9,True,False,False,Scikit-learn,63990,Beginner
1.5,True,False,False,TensorFlow,771,Beginner
6.4,True,False,True,Scikit-learn,162026,Junior
0.8,True,True,True,Scikit-learn,67854,Beginner
3.6,True,False,False,Scikit-learn,87042,Beginner
0.55,True,True,True,,72292,Beginner
1.2,True,False,True,,60440,Beginner
0.52,True,False,False,Scikit-learn,74073,Beginner
4.7,True,False,True,TensorFlow,12087,Beginner
1.4,True,False,False,Keras,125,Beginner
2.5,True,False,True,TensorFlow,2987,Beginner
7.1,True,False,False,TensorFlow,59359,Junior
0.0,False,False,False,,18077,Beginner
0.0,False,False,False,,575,Beginner
4.3,True,False,True,,4507,Beginner
1.5,True,False,True,,12451,Beginner
2.8,True,True,True,PyTorch,89039,Beginner
24.4,True,False,False,Scikit-learn,217754,Expert
3.3,True,False,False,Scikit-learn,54446,Beginner
28.3,True,True,True,PyTorch,94210,Expert
2.3,True,False,False,,53980,Beginner
24.8,True,True,True,TensorFlow,21667,Expert
2.7,True,False,True,Scikit-learn,109315,Beginner
3.1,True,False,False,,61224,Beginner
4.7,False,False,False,Scikit-learn,74081,Beginner
0.74,True,False,True,PyTorch,1409774,Beginner
4.0,True,False,False,,56926,Beginner
3.2,True,True,False,PyTorch,28003,Beginner
1.3,True,False,False,,22078,Beginner
9.2,True,False,True,Scikit-learn,57917,Junior
8.0,True,False,True,PyTorch,186767,Junior
3.8,True,False,False,Scikit-learn,69308,Beginner
2.7,True,True,True,TensorFlow,56839,Beginner
0.33,True,True,True,PyTorch,4618,Beginner
1.2,True,False,False,PyTorch,72416,Beginner
2.1,True,False,False,,65094,Beginner
3.0,True,False,False,Scikit-learn,365,Beginner
28.0,True,False,False,TensorFlow,104403,Expert
1.5,True,False,False,TensorFlow,7077,Beginner
2.0,True,False,False,Keras,102,Beginner
1.3,True,False,False,Scikit-learn,7659,Beginner
2.3,True,False,True,Scikit-learn,72516,Beginner
0.67,False,False,False,TensorFlow,928,Beginner
22.5,True,False,False,PyTorch,965,Expert
0.7,False,False,True,,9740,Beginner
8.4,True,True,False,,32711,Junior
1.9,True,False,False,PyTorch,2815,Beginner
0.64,True,False,False,,1470,Beginner
0.0,False,False,False,,34582,Beginner
9.1,True,False,True,TensorFlow,110455,Junior
0.48,True,False,False,,55,Beginner
1.8,True,False,False,,76,Beginner
0.82,True,False,False,,68895,Beginner
0.45,True,False,True,Keras,5412,Beginner
2.9,True,False,False,,65573,Beginner
2.0,True,False,True,TensorFlow,5752,Beginner
29.3,True,False,True,Scikit-learn,100893,Expert
2.2,True,False,False,Scikit-learn,69696,Beginner
0.83,False,False,True,,570,Beginner
2.0,True,False,True,Scikit-learn,523,Beginner
22.6,False,True,False,,63637,Expert
1.8,True,False,False,,68908,Beginner
1.0,True,True,False,Scikit-learn,62014,Beginner
1.9,True,False,False,,52006,Beginner
3.1,True,False,False,,58652,Beginner
4.1,False,False,False,,9984,Beginner
0.0,False,False,False,,71358,Beginner
1.6,True,False,False,Scikit-learn,1788,Beginner
0.27,True,False,True,,67832,Beginner
0.96,True,False,False,,65117,Beginner
21.3,True,False,False,PyTorch,181504,Expert
9.4,True,False,True,Scikit-learn,26195,Junior
0.86,True,True,False,,49245,Beginner
2.7,True,False,True,Scikit-learn,62972,Beginner
14.4,True,True,True,TensorFlow,2758,Intermediate
3.2,True,False,False,,204,Beginner
7.4,True,False,True,TensorFlow,52122,Junior
2.0,True,False,True,,52423,Beginner
4.6,True,True,True,Scikit-learn,29378,Beginner
0.78,True,False,True,Scikit-learn,1215505,Beginner
3.8,True,True,True,Scikit-learn,53378,Beginner
2.5,True,False,True,TensorFlow,71235,Beginner
21.1,True,False,False,Keras,94939,Expert
3.0,False,False,False,,26931,Beginner
2.3,False,False,True,,70746,Beginner
1.9,True,False,False,TensorFlow,53928,Beginner
29.9,False,False,True,,245,Expert
2.6,True,False,True,,1315,Beginner
1.2,True,False,True,TensorFlow,64257,Beginner
19.4,True,False,False,,59269,Senior
0.84,False,False,False,,53861,Beginner
2.3,False,False,True,,63559,Beginner
2.7,True,False,False,TensorFlow,715,Beginner
0.69,True,True,True,Scikit-learn,64789,Beginner
4.5,True,False,True,TensorFlow,823,Beginner
0.39,False,False,False,,776,Beginner
5.7,True,False,True,Keras,86283,Beginner
0.49,True,False,False,,55480,Beginner
17.3,True,True,True,,27654,Senior
2.5,True,False,False,TensorFlow,59994,Beginner
2.1,True,False,True,Scikit-learn,16673,Beginner
0.66,False,True,False,,73150,Beginner
0.36,True,False,False,,8312,Beginner
0.68,True,False,True,Scikit-learn,521,Beginner
5.7,True,False,False,Keras,471,Beginner
0.23,True,False,False,,3803,Beginner
0.73,False,False,False,,64392,Beginner
1.2,True,True,False,,56774,Beginner
0.43,True,False,False,,1505,Beginner
0.84,False,False,False,,40644,Beginner
1.3,False,False,False,,45781,Beginner
2.2,True,False,True,Keras,59175,Beginner
3.4,True,False,True,TensorFlow,60968,Beginner
24.6,True,False,True,Scikit-learn,72446,Expert
0.0,False,False,False,,97055,Beginner
0.32,True,True,True,Scikit-learn,119,Beginner
1.8,True,False,True,Keras,18508,Beginner
0.68,True,False,True,Scikit-learn,59086,Beginner
18.9,True,False,False,,92827,Senior
0.37,True,False,True,Scikit-learn,32195,Beginner
1.3,False,True,False,Scikit-learn,69707,Beginner
2.4,True,False,True,Scikit-learn,52898,Beginner
0.89,True,False,True,PyTorch,52460,Beginner
5.8,True,False,False,,67620,Beginner
0.49,True,False,False,Scikit-learn,124070,Beginner
3.6,True,False,False,PyTorch,60178,Beginner
12.7,True,False,True,Scikit-learn,863,Intermediate
2.5,True,True,True,Scikit-learn,15319,Beginner
23.1,True,True,True,,74389,Expert
17.6,True,True,True,Scikit-learn,50576,Senior
0.0,False,False,False,,6388,Beginner
1.3,True,True,True,Keras,721,Beginner
3.4,True,False,False,Keras,101,Beginner
0.88,True,False,False,Scikit-learn,54860,Beginner
2.9,True,False,True,TensorFlow,53469,Beginner
0.8,True,False,False,,65236,Beginner
0.46,True,False,False,Scikit-learn,87072,Beginner
2.0,True,True,True,Scikit-learn,291,Beginner
1.3,True,True,False,,65846,Beginner
3.1,True,False,False,PyTorch,12917,Beginner
1.1,True,False,False,TensorFlow,514,Beginner
23.0,False,True,True,Scikit-learn,118972,Expert
23.7,True,False,True,TensorFlow,70676,Expert
27.9,False,False,False,,112317,Expert
27.4,True,False,True,,58444,Expert
15.5,False,False,True,,2589,Intermediate
14.6,True,False,True,TensorFlow,3621,Intermediate
6.7,True,False,False,PyTorch,122666,Junior
4.5,True,False,True,TensorFlow,3295,Beginner
0.38,True,True,False,Keras,58746,Beginner
5.5,True,False,False,Scikit-learn,49992,Beginner
1.5,True,False,False,TensorFlow,69331,Beginner
0.79,True,False,True,,22031,Beginner
2.6,False,True,True,,73154,Beginner
17.2,True,False,True,Keras,39387,Senior
2.3,True,False,False,Scikit-learn,522,Beginner
0.64,True,False,False,Scikit-learn,70,Beginner
4.7,True,False,True,TensorFlow,52006,Beginner
4.2,False,True,True,,43434,Beginner
4.1,True,False,False,TensorFlow,140,Beginner
3.8,True,False,False,Scikit-learn,688,Beginner
2.1,True,False,False,Scikit-learn,93660,Beginner
10.9,True,False,True,,58442,Junior
1.5,True,False,False,Scikit-learn,55376,Beginner
3.5,True,False,True,,180,Beginner
0.65,True,False,False,TensorFlow,69610,Beginner
0.93,True,False,False,,50359,Beginner
0.88,True,False,False,Scikit-learn,932,Beginner
3.7,True,True,True,Scikit-learn,51109,Beginner
1.1,True,False,True,Scikit-learn,10883,Beginner
4.0,True,False,True,TensorFlow,61076,Beginner
5.2,True,False,True,,24422,Beginner
19.7,True,False,False,PyTorch,46197,Senior
3.2,True,False,False,TensorFlow,53866,Beginner
0.47,True,False,True,,23230,Beginner
0.78,True,False,True,,15265,Beginner
0.0,False,False,False,,83277,Beginner
6.1,True,False,False,TensorFlow,60666,Junior
2.2,True,False,False,TensorFlow,65125,Beginner
0.51,True,False,False,Scikit-learn,54879,Beginner
0.92,True,True,False,,60404,Beginner
2.7,True,False,True,TensorFlow,13138,Beginner
2.3,True,False,False,Scikit-learn,59675,Beginner
27.7,True,False,False,TensorFlow,29346,Expert
3.5,True,False,True,Scikit-learn,76566,Beginner
0.45,True,True,False,,72505,Beginner
0.92,True,False,False,Scikit-learn,62194,Beginner
0.95,False,False,False,,59395,Beginner
0.62,True,True,True,,1711,Beginner
0.73,True,False,False,,66417,Beginner
0.91,True,False,False,,68953,Beginner
1.4,True,False,False,PyTorch,72088,Beginner
3.4,True,True,True,,3695,Beginner
0.0,False,False,False,,694,Beginner
30.0,True,False,False,Scikit-learn,59488,Expert
0.21,True,False,False,Scikit-learn,20184,Beginner
0.0,False,False,False,,84262,Beginner
25.9,True,False,False,PyTorch,73843,Expert
1.4,True,True,True,Scikit-learn,18932,Beginner
14.3,True,True,True,Scikit-learn,985021,Intermediate
0.45,True,False,False,PyTorch,58496,Beginner
0.56,True,False,False,,49,Beginner
2.9,True,False,True,,73010,Beginner
3.1,True,False,True,TensorFlow,25927,Beginner
4.7,True,False,True,Scikit-learn,78330,Beginner
0.0,False,False,False,,60459,Beginner
2.4,True,True,True,Scikit-learn,61114,Beginner
0.84,True,False,False,,62252,Beginner
0.35,True,True,False,Scikit-learn,74575,Beginner
0.77,True,True,False,,52050,Beginner
3.1,True,False,False,Scikit-learn,11826,Beginner
0.8,True,False,False,,73429,Beginner
1.0,False,True,False,,107,Beginner
2.1,True,False,True,Scikit-learn,4982,Beginner
0.64,True,False,True,,55738,Beginner
0.28,True,False,True,,71994,Beginner
0.0,False,False,False,,430,Beginner
10.3,False,False,False,,61768,Junior
2.8,True,True,True,Scikit-learn,23554,Beginner
20.2,False,False,True,,171701,Senior
2.6,True,False,False,Scikit-learn,61058,Beginner
2.9,True,True,True,PyTorch,15631,Beginner
1.5,True,False,True,Scikit-learn,703,Beginner
3.0,True,False,False,PyTorch,54057,Beginner
0.99,True,False,True,,10074,Beginner
0.81,True,False,True,,4760,Beginner
0.0,False,False,False,,29152,Beginner
5.0,True,True,True,TensorFlow,10112,Beginner
0.97,True,False,False,,51023,Beginner
0.61,True,False,False,Keras,62652,Beginner
4.4,True,True,True,Keras,24284,Beginner
1.0,True,False,True,Scikit-learn,72392,Beginner
3.9,True,False,False,,836,Beginner
3.5,False,False,False,,65387,Beginner
0.0,False,False,False,,62325,Beginner
0.0,False,False,False,,497,Beginner
4.6,True,True,False,Scikit-learn,63618,Beginner
2.7,True,False,True,Scikit-learn,4485,Beginner
0.66,True,False,False,Keras,681,Beginner
6.8,True,False,True,,59310,Junior
1.2,True,False,False,Scikit-learn,51081,Beginner
4.0,False,False,False,,14895,Beginner
0.26,True,False,False,,68396,Beginner
4.1,True,False,False,PyTorch,35070,Beginner
0.46,True,False,False,Scikit-learn,61266,Beginner
2.1,True,True,True,TensorFlow,2328,Beginner
0.0,False,False,False,,9349,Beginner
5.5,True,False,True,Scikit-learn,15417,Beginner
26.5,True,False,True,,13531,Expert
4.9,True,False,False,,55541,Beginner
2.0,True,False,False,TensorFlow,454,Beginner
0.29,True,False,True,,53994,Beginner
2.7,True,False,False,PyTorch,52,Beginner
0.96,True,False,False,TensorFlow,51493,Beginner
11.7,True,False,True,Scikit-learn,58740,Intermediate
0.92,True,False,True,,47980,Beginner
4.2,True,True,True,Keras,323,Beginner
1.9,True,False,False,Scikit-learn,68124,Beginner
0.75,True,False,False,Scikit-learn,57862,Beginner
23.8,True,False,True,TensorFlow,1084,Expert
3.0,True,True,False,Scikit-learn,74957,Beginner
0.0,False,False,False,,59982,Beginner
0.0,False,False,False,,41064,Beginner
0.65,True,False,True,,285,Beginner
3.8,True,False,False,Scikit-learn,58870,Beginner
1.1,True,False,False,TensorFlow,50187,Beginner
1.8,True,False,False,Scikit-learn,10944,Beginner
0.66,True,True,False,TensorFlow,64638,Beginner
2.3,True,False,True,Keras,25429,Beginner
1.1,True,False,False,Scikit-learn,558,Beginner
2.1,False,False,True,,60491,Beginner
2.7,True,False,False,,62843,Beginner
0.98,True,True,False,,50241,Beginner
2.8,True,False,False,Scikit-learn,102,Beginner
4.6,True,False,True,TensorFlow,7269,Beginner
4.3,False,False,False,,15318,Beginner
9.7,True,False,False,TensorFlow,63033,Junior
2.8,True,False,False,TensorFlow,7410,Beginner
1.7,True,True,False,TensorFlow,172,Beginner
2.5,True,True,True,Scikit-learn,22738,Beginner
0.38,True,True,True,,61809,Beginner
17.1,True,False,True,Scikit-learn,8153,Senior
19.0,True,False,False,TensorFlow,115903,Senior
6.3,True,True,True,Scikit-learn,2600,Junior
6.3,True,False,True,TensorFlow,39298,Junior
3.0,True,False,False,Scikit-learn,10908,Beginner
5.0,True,True,True,Keras,70046,Beginner
2.4,True,False,True,PyTorch,64128,Beginner
0.75,True,False,False,,62982,Beginner
5.0,True,True,False,Scikit-learn,52982,Beginner
0.32,True,True,True,,646,Beginner
8.5,True,False,False,Scikit-learn,65662,Junior
2.5,True,False,False,,59060,Beginner
1.4,False,False,True,TensorFlow,54003,Beginner
0.72,True,False,True,,71409,Beginner
5.9,True,False,False,TensorFlow,12355,Beginner
1.7,True,False,False,Scikit-learn,176681,Beginner
3.6,False,False,True,Scikit-learn,126,Beginner
0.38,True,False,False,Scikit-learn,56567,Beginner
27.6,False,False,False,,23086,Expert
1.2,True,False,False,Scikit-learn,53028,Beginner
0.45,True,False,True,Scikit-learn,4318,Beginner
0.76,True,False,False,,56429,Beginner
4.2,True,False,True,TensorFlow,30127,Beginner
27.7,True,False,True,Scikit-learn,118263,Expert
0.37,True,True,True,Scikit-learn,263,Beginner
2.6,True,False,True,Scikit-learn,66473,Beginner
16.1,True,True,True,Scikit-learn,127155,Senior
0.85,True,True,True,Scikit-learn,59808,Beginner
7.9,True,False,False,,8105,Junior
4.3,True,True,False,TensorFlow,29310,Beginner
2.5,True,False,False,Scikit-learn,68684,Beginner
18.3,False,False,False,Keras,128464,Senior
2.5,False,False,True,,51142,Beginner
3.3,True,False,False,Scikit-learn,74681,Beginner
0.62,True,False,False,,52385,Beginner
2.2,True,False,False,,59913,Beginner
0.91,True,True,True,,4976,Beginner
24.9,True,False,False,TensorFlow,61492,Expert
2.8,False,False,False,,270,Beginner
7.6,True,False,True,TensorFlow,41408,Junior
1.1,True,False,False,,64191,Beginner
14.6,True,False,False,Scikit-learn,87362,Intermediate
3.7,True,True,True,Scikit-learn,1391,Beginner
0.65,True,True,True,,59100,Beginner
4.6,True,False,True,Scikit-learn,68,Beginner
4.3,True,False,True,Keras,74861,Beginner
15.1,True,False,False,TensorFlow,62298,Intermediate
4.3,True,False,False,PyTorch,3246,Beginner
9.3,True,False,False,TensorFlow,10,Junior
1.4,True,True,True,PyTorch,38240,Beginner
0.41,True,True,False,Scikit-learn,69173,Beginner
8.6,True,False,True,PyTorch,915,Junior
7.1,True,False,True,Scikit-learn,82975,Junior
0.65,False,False,False,,63189,Beginner
4.2,True,False,False,Keras,1420,Beginner
3.7,True,False,False,PyTorch,66501,Beginner
1.4,True,False,False,,58794,Beginner
9.2,True,False,False,TensorFlow,66059,Junior
0.24,False,False,True,,52687,Beginner
6.0,True,False,False,PyTorch,61045,Junior
3.9,True,False,False,,1729,Beginner
9.4,True,False,True,Scikit-learn,21814,Junior
0.24,True,False,False,,59160,Beginner
0.99,True,True,False,Keras,51468,Beginner
1.4,True,False,True,,19031,Beginner
4.0,True,False,False,,71012,Beginner
0.0,False,False,False,,14222,Beginner
8.3,False,False,False,,343,Junior
2.7,True,False,False,Scikit-learn,67383,Beginner
3.6,True,True,True,,73161,Beginner
2.2,True,False,False,PyTorch,7934,Beginner
0.98,True,False,False,Scikit-learn,20195,Beginner
1.4,True,True,True,,73320,Beginner
2.7,True,False,False,Scikit-learn,62105,Beginner
4.0,True,False,False,Keras,10462,Beginner
3.5,True,False,False,Keras,54066,Beginner
1.1,True,True,False,Scikit-learn,59396,Beginner
